account_id,company_name,country,subregion,industry,employee_band,estimated_arr,segment,account_status,coverage_status,engagement_status,last_activity_date,employee_band_num,segment_num,cluster,tier,priority_flag
1815,Baker LLC,AU,ANZ,Fintech,2001+,1413600.0,Enterprise,Inactive,Assigned,Stale,2024-10-10,5,3,0,Tier 1,Priority
1816,Schneider Ltd,NZ,ANZ,Manufacturing,2001+,1531800.0,Enterprise,Active,Assigned,Stale,2024-09-17,5,3,0,Tier 1,Priority
1818,Wilson Inc,NZ,ANZ,Professional Services,2001+,431900.0,Enterprise,Prospect,Assigned,Stale,2023-03-09,5,3,0,Tier 1,Standard
1820,"Hall, Diaz and Bishop",AU,ANZ,Education,1-50,39400.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1821,Farmer LLC,NZ,ANZ,Retail,501-2000,319800.0,Enterprise,Inactive,Assigned,Stale,2024-08-24,4,3,1,Tier 2,Standard
1822,"Lutz, Hughes and Kent",AU,ANZ,SaaS,501-2000,1673000.0,Enterprise,Prospect,Assigned,Stale,2024-10-04,4,3,0,Tier 1,Priority
1825,Pittman Group,NZ,ANZ,E-commerce,201-500,59600.0,Mid-Market,Active,Assigned,Stale,2024-09-09,3,2,1,Tier 2,Standard
1826,Ford Group,AU,ANZ,E-commerce,201-500,222700.0,Mid-Market,Prospect,Assigned,Stale,2023-10-03,3,2,1,Tier 2,Standard
1828,"Butler, Bell and Thornton",NZ,ANZ,Media,2001+,427300.0,Enterprise,Active,Assigned,Stale,2024-08-08,5,3,0,Tier 1,Standard
1829,Spencer-Espinoza,AU,ANZ,Media,2001+,603800.0,Enterprise,Active,Assigned,Stale,2023-09-25,5,3,0,Tier 1,Standard
1831,Taylor and Sons,NZ,ANZ,Fintech,501-2000,1191900.0,Enterprise,Active,Assigned,Stale,2024-03-30,4,3,0,Tier 1,Priority
1832,Johnson Inc,NZ,ANZ,Education,501-2000,505100.0,Enterprise,Active,Assigned,Stale,2024-10-22,4,3,0,Tier 1,Standard
1834,"Fox, Harris and Price",NZ,ANZ,Manufacturing,201-500,1024400.0,Enterprise,Prospect,Assigned,Stale,2023-07-24,3,3,0,Tier 1,Priority
1836,Thomas-Collins,AU,ANZ,Education,1-50,16000.0,SMB,Prospect,Assigned,Stale,2022-02-19,1,1,2,Tier 3,Standard
1837,Charles LLC,AU,ANZ,Education,201-500,219600.0,Mid-Market,Prospect,Assigned,Stale,2023-09-19,3,2,1,Tier 2,Standard
1840,Williamson-Martin,AU,ANZ,Fintech,201-500,46300.0,SMB,Prospect,Assigned,Stale,2024-08-04,3,1,2,Tier 3,Standard
1841,"Reed, Johnson and Dixon",AU,ANZ,Media,501-2000,1505700.0,Enterprise,Churned,Assigned,Stale,2023-12-20,4,3,0,Tier 1,Priority
1842,"Jordan, Martinez and Poole",NZ,ANZ,E-commerce,201-500,60600.0,Mid-Market,Inactive,Assigned,Stale,2024-03-14,3,2,1,Tier 2,Standard
1844,Scott-Murray,AU,ANZ,SaaS,2001+,364500.0,Enterprise,Churned,Assigned,Stale,2024-08-22,5,3,0,Tier 1,Standard
1845,"Clark, Bass and Hopkins",NZ,ANZ,Manufacturing,51-200,202900.0,Mid-Market,Prospect,Assigned,Stale,2024-06-05,2,2,1,Tier 2,Standard
1846,Mathis-Carroll,NZ,ANZ,Retail,501-2000,164000.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1847,"Lopez, Campbell and Fisher",NZ,ANZ,Fintech,201-500,1949100.0,Enterprise,Prospect,Assigned,Stale,2024-08-09,3,3,0,Tier 1,Priority
1850,Wong-Ryan,NZ,ANZ,Manufacturing,501-2000,917300.0,Enterprise,Active,Assigned,Stale,2024-05-18,4,3,0,Tier 1,Priority
1852,"Jackson, Taylor and Adams",AU,ANZ,Manufacturing,51-200,179400.0,Mid-Market,Active,Assigned,Stale,2022-10-10,2,2,1,Tier 2,Standard
1853,"Williams, Morris and Jones",AU,ANZ,SaaS,501-2000,356600.0,Enterprise,Active,Assigned,Stale,2022-09-08,4,3,0,Tier 1,Standard
1854,Dickson Inc,AU,ANZ,Fintech,1-50,22300.0,SMB,Prospect,Assigned,Stale,2024-11-30,1,1,2,Tier 3,Standard
1856,"Haney, Crawford and Miller",NZ,ANZ,E-commerce,201-500,228300.0,Mid-Market,Active,Assigned,Stale,2024-01-30,3,2,1,Tier 2,Standard
1859,"Raymond, Meyer and Thompson",AU,ANZ,Education,2001+,1860000.0,Enterprise,Prospect,Assigned,Stale,2023-11-02,5,3,0,Tier 1,Priority
1861,Brooks and Sons,AU,ANZ,Professional Services,201-500,322800.0,Enterprise,Inactive,Assigned,Stale,2024-08-07,3,3,1,Tier 2,Standard
1862,Mejia LLC,AU,ANZ,Retail,501-2000,409200.0,Enterprise,Prospect,Assigned,Stale,2024-11-26,4,3,0,Tier 1,Standard
1865,Norton-Pacheco,NZ,ANZ,Retail,201-500,248500.0,Mid-Market,Prospect,Assigned,Stale,2024-08-09,3,2,1,Tier 2,Standard
1866,"Todd, Taylor and Burton",AU,ANZ,E-commerce,201-500,9000.0,SMB,Prospect,Assigned,Stale,2023-04-20,3,1,2,Tier 3,Standard
1868,"Cox, Kelly and Lowery",AU,ANZ,Retail,501-2000,1447300.0,Enterprise,Prospect,Assigned,Stale,2024-10-17,4,3,0,Tier 1,Priority
1869,Ramirez-Watkins,NZ,ANZ,Healthcare,501-2000,328300.0,Enterprise,Active,Assigned,Stale,2024-06-10,4,3,1,Tier 2,Standard
1870,"Norris, Rocha and Ortiz",NZ,ANZ,Education,1-50,14200.0,SMB,Active,Assigned,Stale,2023-07-05,1,1,2,Tier 3,Standard
1871,Schneider and Sons,AU,ANZ,Logistics,501-2000,453600.0,Enterprise,Prospect,Assigned,Stale,2022-09-04,4,3,0,Tier 1,Standard
1872,"Sullivan, Smith and Wall",AU,ANZ,E-commerce,501-2000,1696500.0,Enterprise,Active,Assigned,Stale,2023-02-04,4,3,0,Tier 1,Priority
1873,"Bryan, Schwartz and Parker",AU,ANZ,Manufacturing,501-2000,101600.0,Mid-Market,Prospect,Assigned,Stale,2024-09-20,4,2,1,Tier 2,Standard
1874,Hernandez Group,AU,ANZ,Education,2001+,1393300.0,Enterprise,Active,Assigned,Stale,2024-04-04,5,3,0,Tier 1,Priority
1875,Lindsey LLC,NZ,ANZ,Education,501-2000,230200.0,Mid-Market,Prospect,Assigned,Stale,2024-11-03,4,2,1,Tier 2,Standard
1881,"Ortega, Martinez and Rodriguez",AU,ANZ,Retail,201-500,124200.0,Mid-Market,Prospect,Assigned,Stale,2024-05-02,3,2,1,Tier 2,Standard
1884,Wilson-Gray,AU,ANZ,Media,201-500,175400.0,Mid-Market,Active,Assigned,Stale,2024-07-30,3,2,1,Tier 2,Standard
1888,Sims-Stewart,NZ,ANZ,Fintech,501-2000,459400.0,Enterprise,Prospect,Assigned,Stale,2023-07-26,4,3,0,Tier 1,Standard
1889,Lopez-Trujillo,AU,ANZ,Professional Services,501-2000,232200.0,Mid-Market,Active,Assigned,Stale,2023-09-21,4,2,1,Tier 2,Standard
1891,Campbell PLC,NZ,ANZ,E-commerce,501-2000,518000.0,Enterprise,Active,Assigned,Stale,2023-01-08,4,3,0,Tier 1,Standard
1894,"Anderson, Bell and Stewart",AU,ANZ,Education,501-2000,987000.0,Enterprise,Inactive,Assigned,Stale,2024-10-27,4,3,0,Tier 1,Priority
1895,Lester-Griffin,NZ,ANZ,Healthcare,201-500,115200.0,Mid-Market,Active,Assigned,Stale,2024-08-18,3,2,1,Tier 2,Standard
1896,Holt-Garcia,AU,ANZ,Media,201-500,239600.0,Mid-Market,Inactive,Assigned,Stale,2023-01-12,3,2,1,Tier 2,Standard
1897,Gordon PLC,NZ,ANZ,Media,201-500,111400.0,Mid-Market,Prospect,Assigned,Stale,2023-10-04,3,2,1,Tier 2,Standard
1898,"West, Salinas and Garcia",NZ,ANZ,Logistics,2001+,1922500.0,Enterprise,Active,Assigned,Stale,2024-04-18,5,3,0,Tier 1,Priority
1899,Armstrong Ltd,AU,ANZ,Healthcare,501-2000,1890000.0,Enterprise,Active,Assigned,Stale,2023-11-18,4,3,0,Tier 1,Priority
1901,Bailey PLC,AU,ANZ,Media,1-50,19200.0,SMB,Prospect,Assigned,Stale,2024-04-09,1,1,2,Tier 3,Standard
1902,Holland Group,NZ,ANZ,Fintech,201-500,202700.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1904,Morgan Ltd,NZ,ANZ,Logistics,51-200,80100.0,Mid-Market,Inactive,Assigned,Stale,2022-09-20,2,2,1,Tier 2,Standard
1907,"Brewer, Henson and Hancock",NZ,ANZ,Media,2001+,1831400.0,Enterprise,Active,Assigned,Stale,2023-01-13,5,3,0,Tier 1,Priority
1908,"Trevino, Khan and Martinez",AU,ANZ,SaaS,501-2000,487300.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Standard
1911,Ballard-Foster,NZ,ANZ,Logistics,2001+,444200.0,Enterprise,Active,Assigned,Stale,2024-07-28,5,3,0,Tier 1,Standard
1913,Munoz-Dunlap,NZ,ANZ,SaaS,501-2000,889100.0,Enterprise,Churned,Assigned,Stale,2024-04-29,4,3,0,Tier 1,Priority
1914,"Chase, Burke and Wilson",NZ,ANZ,Education,201-500,83400.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1915,Montoya Group,NZ,ANZ,Retail,51-200,38700.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1916,"Phillips, Rice and Thomas",AU,ANZ,Education,51-200,49000.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1917,"Diaz, Huff and Morris",AU,ANZ,Logistics,201-500,915000.0,Enterprise,Prospect,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1918,Zimmerman-Patterson,NZ,ANZ,Logistics,2001+,1743800.0,Enterprise,Active,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1919,"Duncan, Romero and Smith",NZ,ANZ,Fintech,51-200,147800.0,Mid-Market,Churned,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1922,Jones Ltd,AU,ANZ,Professional Services,501-2000,1538900.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1923,Brown and Sons,NZ,ANZ,E-commerce,201-500,116200.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1924,Stewart Group,AU,ANZ,Education,201-500,1871500.0,Enterprise,Active,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1925,"Walton, Cole and Mitchell",AU,ANZ,Healthcare,201-500,193400.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1926,"Aguirre, Gregory and Smith",NZ,ANZ,SaaS,51-200,87200.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1929,"Stone, Robinson and Tran",AU,ANZ,Healthcare,51-200,217200.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1933,Daniel Ltd,NZ,ANZ,Fintech,201-500,233300.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1934,Ward-Riggs,NZ,ANZ,Manufacturing,501-2000,808400.0,Enterprise,Inactive,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1935,Johnson PLC,NZ,ANZ,Logistics,51-200,249800.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1936,Santiago-Faulkner,NZ,ANZ,Media,501-2000,142300.0,Mid-Market,Churned,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1937,Carr LLC,NZ,ANZ,E-commerce,201-500,78400.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1938,Dixon LLC,NZ,ANZ,E-commerce,51-200,224100.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1939,Wallace-Navarro,AU,ANZ,Logistics,51-200,86800.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1940,"Vaughan, Schmidt and Novak",AU,ANZ,Healthcare,1-50,22700.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1941,Flores-Lane,AU,ANZ,SaaS,201-500,194700.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1942,Osborne-Sanchez,NZ,ANZ,Healthcare,501-2000,367100.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Standard
1945,Hawkins Group,NZ,ANZ,Logistics,51-200,144700.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1946,Parker Inc,AU,ANZ,Manufacturing,501-2000,1829500.0,Enterprise,Inactive,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1949,Hughes Inc,NZ,ANZ,Media,201-500,69100.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1951,Murphy-Brown,NZ,ANZ,SaaS,2001+,886600.0,Enterprise,Active,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1952,"Hensley, Gonzalez and Atkins",NZ,ANZ,Media,201-500,174100.0,Mid-Market,Churned,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1953,Cherry-Lewis,NZ,ANZ,Professional Services,501-2000,157300.0,Mid-Market,Churned,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1954,Meza-Maldonado,AU,ANZ,Healthcare,501-2000,62100.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1956,"Rowland, Arellano and Porter",AU,ANZ,E-commerce,201-500,1584200.0,Enterprise,Churned,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1957,Bailey-Miller,NZ,ANZ,Manufacturing,201-500,161100.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1961,Smith-Summers,NZ,ANZ,E-commerce,51-200,201300.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1962,Reynolds-Rodriguez,NZ,ANZ,Healthcare,1-50,8100.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1963,Morgan-Barr,AU,ANZ,Media,501-2000,1951600.0,Enterprise,Prospect,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1964,Deleon-Reeves,NZ,ANZ,Fintech,201-500,154900.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1967,Phillips Inc,AU,ANZ,Education,501-2000,490900.0,Enterprise,Prospect,Unassigned,No Coverage,Never,4,3,0,Tier 1,Standard
1968,"Jones, Sharp and Carpenter",AU,ANZ,Fintech,51-200,107900.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1969,Bennett-Dillon,AU,ANZ,Fintech,51-200,57200.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1971,Martin LLC,NZ,ANZ,Manufacturing,201-500,124900.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1972,"Jackson, Sanchez and Martin",NZ,ANZ,Media,1-50,45400.0,SMB,Inactive,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1974,Drake LLC,AU,ANZ,Professional Services,501-2000,1537500.0,Enterprise,Active,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1975,Henderson Ltd,NZ,ANZ,Manufacturing,201-500,60900.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1977,"Morgan, Jones and Meyers",NZ,ANZ,Media,501-2000,1051300.0,Enterprise,Churned,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1979,Spears-Powell,AU,ANZ,Education,501-2000,221400.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1980,Hurst and Sons,AU,ANZ,Logistics,51-200,21600.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1982,"Peters, Johnson and Coleman",NZ,ANZ,SaaS,501-2000,236400.0,Mid-Market,Active,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1983,"Lee, Smith and Davis",NZ,ANZ,Retail,51-200,10100.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1984,"Gonzalez, Morgan and Torres",NZ,ANZ,Fintech,201-500,190600.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1985,"Moses, Cline and Stone",NZ,ANZ,SaaS,501-2000,302300.0,Enterprise,Inactive,Unassigned,No Coverage,Never,4,3,1,Tier 2,Standard
1986,"Vazquez, Roberts and Lynn",AU,ANZ,Healthcare,2001+,1929000.0,Enterprise,Prospect,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1988,"Patterson, Bryan and Harris",AU,ANZ,Healthcare,501-2000,1711900.0,Enterprise,Inactive,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1989,Hoover-Small,AU,ANZ,Logistics,201-500,67700.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1990,Richards Inc,NZ,ANZ,Professional Services,501-2000,1196300.0,Enterprise,Inactive,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1992,"Gonzalez, Hayes and Sanchez",NZ,ANZ,Logistics,201-500,136300.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1993,West-Green,NZ,ANZ,E-commerce,201-500,157800.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1994,"Lopez, Burns and Wheeler",NZ,ANZ,Healthcare,51-200,216400.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1995,Strickland-Walker,NZ,ANZ,Fintech,1-50,23900.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1996,"Johnson, Juarez and Arnold",AU,ANZ,Logistics,501-2000,160100.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1997,"Nelson, Perez and Moyer",NZ,ANZ,Education,51-200,37900.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1998,Rodriguez Inc,AU,ANZ,Media,201-500,200000.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
